arena,arena_label,document_id,included,source_block,source_file,source_type
WSJ,Wall Street Journal (business news),WSJ_03730,1,31,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03731,1,32,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03732,1,33,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03733,1,34,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03734,1,35,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03735,1,36,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03736,1,37,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03737,1,38,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03738,1,39,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03739,1,40,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03740,1,41,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03741,1,42,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03742,1,43,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03743,1,44,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03744,1,45,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03745,1,46,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03746,1,47,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03747,1,48,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03748,1,49,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03749,1,50,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03750,1,51,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03751,1,52,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03752,1,53,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03753,1,54,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03754,1,55,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03755,1,56,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03756,1,57,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03757,1,58,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03758,1,59,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03759,1,60,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03760,1,61,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03761,1,62,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03762,1,63,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03763,1,64,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03764,1,65,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03765,1,66,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03766,1,67,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03767,1,68,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03768,1,69,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03769,1,70,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03770,1,71,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03771,1,72,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03772,1,73,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03773,1,74,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03774,1,75,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03775,1,76,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03776,1,77,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03777,1,78,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03778,1,79,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03779,1,80,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03780,1,81,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03781,1,82,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03782,1,83,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03783,1,84,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03784,1,85,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03785,1,86,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03786,1,87,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03787,1,88,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03788,1,89,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03789,1,90,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03790,1,91,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03791,1,92,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03792,1,93,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03793,1,94,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03794,1,95,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03795,1,96,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03796,1,97,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03797,1,98,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03798,1,99,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03799,1,100,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03800,1,101,source\WSJ\ProQuestDocuments-2026-05-27 (43).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03801,1,2,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03802,1,3,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03803,1,4,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03804,1,5,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03805,1,6,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03806,1,7,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03807,1,8,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03808,1,9,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03809,1,10,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03810,1,11,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03811,1,12,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03812,1,13,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03813,1,14,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03814,1,15,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03815,1,16,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03816,1,17,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03817,1,18,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03818,1,19,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03819,1,20,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03820,1,21,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03821,1,22,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03822,1,23,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03823,1,24,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03824,1,25,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03825,1,26,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03826,1,27,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03827,1,28,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03828,1,29,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03829,1,30,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03830,1,31,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03831,1,32,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03832,1,33,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03833,1,34,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03834,1,35,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03835,1,36,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03836,1,37,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03837,1,38,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03838,1,39,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03839,1,40,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03840,1,41,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03841,1,42,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03842,1,43,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03843,1,44,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03844,1,45,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03845,1,46,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03846,1,47,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03847,1,48,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03848,1,49,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03849,1,50,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03850,1,51,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03851,1,52,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03852,1,53,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03853,1,54,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03854,1,55,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03855,1,56,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03856,1,57,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03857,1,58,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03858,1,59,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03859,1,60,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03860,1,61,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03861,1,62,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03862,1,63,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03863,1,64,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03864,1,65,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03865,1,66,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03866,1,67,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03867,1,68,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03868,1,69,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03869,1,70,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03870,1,71,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03871,1,72,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03872,1,73,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03873,1,74,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03874,1,75,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03875,1,76,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03876,1,77,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03877,1,78,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03878,1,79,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03879,1,80,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03880,1,81,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03881,1,82,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03882,1,83,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03883,1,84,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03884,1,85,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03885,1,86,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03886,1,87,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03887,1,88,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03888,1,89,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03889,1,90,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03890,1,91,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03891,1,92,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03892,1,93,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03893,1,94,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03894,1,95,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03895,1,96,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03896,1,97,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03897,1,98,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03898,1,99,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03899,1,100,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03900,1,101,source\WSJ\ProQuestDocuments-2026-05-27 (44).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03901,1,2,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03902,1,3,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03903,1,4,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03904,1,5,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03905,1,6,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03906,1,7,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03907,1,8,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03908,1,9,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03909,1,10,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03910,1,11,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03911,1,12,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03912,1,13,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03913,1,14,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03914,1,15,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03915,1,16,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03916,1,17,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03917,1,18,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03918,1,19,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03919,1,20,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03920,1,21,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03921,1,22,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03922,1,23,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03923,1,24,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03924,1,25,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03925,1,26,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03926,1,27,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03927,1,28,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
WSJ,Wall Street Journal (business news),WSJ_03928,1,29,source\WSJ\ProQuestDocuments-2026-05-27 (45).txt,ProQuest newspaper export
